2236;2002;2415;2105;33
1994;2232;2099;2546;42
2495;2814;2584;2920;24
2592;2416;2692;2478;73
2424;2814;2663;2920;73
1994;2152;2099;2740;87
2172;2002;2650;2105;67
2592;2180;2692;2346;31
2027;2472;2100;2564;49
2592;2161;2692;2598;1
2180;2002;2201;2105;77
2026;2472;2326;2564;88
1994;2033;2099;2624;17
2040;2814;2167;2920;48
2385;2472;2454;2564;80
2064;2002;2109;2105;6
2043;2814;2242;2920;74
2592;2457;2692;2690;7
1994;2452;2099;2694;82
1994;2167;2099;2546;26
2296;2002;2374;2105;21
2144;2472;2672;2564;15
2545;2814;2632;2920;45
2592;2491;2692;2732;61
2592;2236;2692;2311;54
2021;2472;2363;2564;98
1994;2233;2099;2907;69
2418;2814;2482;2920;45
2119;2002;2520;2105;88
1994;2032;2099;2533;80
2145;2814;2403;2920;67
2429;2472;2598;2564;29
2592;2296;2692;2444;86
2210;2002;2673;2105;76
2592;2085;2692;2499;8
2074;2814;2102;2920;53
2010;2002;2575;2105;46
2244;2472;2603;2564;26
1994;2457;2099;2796;94
2103;2814;2685;2920;19
2592;2123;2692;2444;11
1994;2099;2099;2854;29
2106;2472;2128;2564;89
2203;2002;2274;2105;74
1994;2095;2099;2247;45
2592;2106;2692;2763;1
2246;2472;2575;2564;39
2112;2814;2186;2920;54
2342;2002;2352;2105;34
2350;2472;2574;2564;29
2041;2814;2186;2920;36
2592;2397;2692;2806;48
2314;2002;2352;2105;67
1994;2704;2099;2761;95
2061;2814;2121;2920;1
1994;2398;2099;2613;1
2592;2318;2692;2588;39
2150;2002;2330;2105;34
2095;2472;2228;2564;11
2592;2414;2692;2724;43
2446;2002;2620;2105;17
1994;2462;2099;2573;65
2064;2472;2089;2564;11
2018;2814;2400;2920;67
2129;2472;2680;2564;23
1994;2479;2099;2847;46
2592;2118;2692;2571;36
2304;2002;2626;2105;95
2211;2814;2421;2920;71
2064;2002;2669;2105;17
2048;2472;2355;2564;12
1994;2488;2099;2765;14
2592;2071;2692;2806;43
2592;2814;2670;2920;76
2095;2814;2225;2920;73
1994;2038;2099;2385;79
2347;2002;2629;2105;17
2048;2472;2062;2564;11
2592;2720;2692;2810;19
2516;2472;2526;2564;48
1994;2333;2099;2456;84
2592;2046;2692;2518;38
2032;2814;2236;2920;64
2131;2002;2338;2105;96
1994;2243;2099;2919;31
2185;2814;2389;2920;68
2592;2027;2692;2100;70
2148;2472;2418;2564;4
2099;2002;2354;2105;82
2222;2002;2273;2105;72
1994;2665;2099;2702;84
2459;2814;2636;2920;73
2592;2141;2692;2729;78
2567;2472;2643;2564;70
2592;2288;2692;2879;16
2242;2002;2671;2105;46
2152;2814;2510;2920;31
2033;2472;2259;2564;6
1994;2468;2099;2729;86
2005;2002;2333;2105;95
2134;2472;2576;2564;51
2061;2814;2106;2920;78
2592;2122;2692;2368;70
1994;2782;2099;2885;57
1994;2218;2099;2801;76
2279;2814;2622;2920;25
2430;2472;2685;2564;49
2199;2002;2672;2105;84
2592;2020;2692;2855;31
2088;2002;2285;2105;50
1994;2375;2099;2639;91
2592;2114;2692;2450;12
2057;2814;2347;2920;98
2094;2472;2331;2564;74
2310;2472;2636;2564;41
2211;2002;2376;2105;71
1994;2058;2099;2161;20
2592;2165;2692;2493;18
2265;2814;2377;2920;57
2023;2002;2478;2105;16
2418;2472;2457;2564;20
2592;2265;2692;2268;13
2328;2814;2617;2920;25
1994;2272;2099;2657;98
2592;2645;2692;2881;3
2161;2472;2483;2564;43
2222;2814;2486;2920;33
2434;2002;2528;2105;34
1994;2035;2099;2120;55
1994;2729;2099;2870;7
2068;2472;2165;2564;25
2203;2002;2490;2105;83
2362;2814;2441;2920;50
2592;2165;2692;2254;15
2322;2472;2478;2564;86
2592;2070;2692;2815;23
2295;2002;2351;2105;18
2184;2814;2326;2920;9
1994;2484;2099;2788;72
2592;2238;2692;2418;13
2348;2814;2424;2920;72
2438;2472;2607;2564;27
1994;2170;2099;2280;5
2066;2002;2200;2105;77
2209;2002;2452;2105;1
1994;2348;2099;2538;62
2171;2472;2497;2564;34
2324;2814;2457;2920;83
2592;2416;2692;2690;52
1994;2735;2099;2830;44
2592;2071;2692;2829;86
2197;2814;2346;2920;35
2277;2472;2603;2564;25
2181;2002;2440;2105;59
2592;2124;2692;2667;33
2616;2002;2622;2105;37
1994;2460;2099;2799;76
2145;2814;2266;2920;85
2113;2472;2230;2564;93
2208;2002;2308;2105;5
2120;2814;2556;2920;87
2386;2472;2681;2564;32
2592;2528;2692;2610;92
1994;2076;2099;2553;79
2014;2472;2585;2564;44
1994;2201;2099;2676;13
2280;2814;2433;2920;68
2592;2142;2692;2374;69
2042;2002;2422;2105;51
2600;2814;2612;2920;19
2450;2472;2561;2564;90
2592;2077;2692;2526;47
2126;2002;2262;2105;85
1994;2136;2099;2282;73
2592;2542;2692;2665;88
2407;2002;2683;2105;25
2025;2472;2653;2564;82
2176;2814;2686;2920;53
1994;2518;2099;2777;75
1994;2135;2099;2486;65
2487;2472;2621;2564;18
2592;2033;2692;2671;47
2224;2814;2674;2920;90
1994;2002;2212;2105;29
2246;2472;2668;2564;4
2241;2814;2318;2920;92
2583;2002;2603;2105;91
2592;2651;2692;2682;92
1994;2617;2099;2783;83
2075;2814;2329;2920;43
2225;2472;2354;2564;52
1994;2065;2099;2906;11
2335;2002;2417;2105;48
2592;2693;2692;2856;24
2591;2814;2634;2920;95
2229;2002;2651;2105;61
1994;2385;2099;2805;40
2205;2472;2216;2564;22
2592;2697;2692;2876;96
1994;2081;2099;2696;83
2329;2472;2559;2564;12
2592;2495;2692;2871;39
2559;2002;2602;2105;70
2112;2814;2267;2920;16
2134;2814;2202;2920;26
2050;2472;2558;2564;12
2446;2002;2622;2105;15
2592;2528;2692;2596;64
1994;2174;2099;2207;29
2599;2002;2680;2105;84
2592;2217;2692;2440;2
2126;2814;2502;2920;59
2471;2472;2599;2564;4
1994;2055;2099;2312;19
1994;2189;2099;2500;38
2036;2472;2419;2564;51
2232;2002;2421;2105;61
2592;2625;2692;2671;8
2237;2814;2569;2920;86
2308;2472;2561;2564;94
2258;2002;2361;2105;25
2592;2294;2692;2313;16
1994;2037;2099;2069;15
2207;2814;2229;2920;24
2592;2052;2692;2228;76
1994;2319;2099;2712;78
2344;2002;2433;2105;54
2024;2814;2658;2920;25
2649;2472;2679;2564;88
2285;2002;2543;2105;65
2592;2094;2692;2295;79
2449;2472;2668;2564;72
1994;2190;2099;2404;90
2417;2814;2561;2920;7
1994;2614;2099;2644;22
2150;2472;2636;2564;93
2596;2814;2677;2920;23
2376;2002;2523;2105;34
2592;2664;2692;2869;86
2482;2002;2582;2105;56
2592;2444;2692;2589;68
2185;2472;2229;2564;93
2036;2814;2284;2920;22
1994;2077;2099;2452;93
2627;2814;2679;2920;7
2064;2472;2628;2564;21
1994;2232;2099;2453;71
2592;2070;2692;2070;67
2016;2002;2232;2105;95
2414;2002;2607;2105;63
1994;2047;2099;2152;33
2097;2472;2240;2564;73
2592;2450;2692;2761;18
2137;2814;2256;2920;70
2336;2472;2404;2564;22
2321;2814;2541;2920;98
2358;2002;2652;2105;21
1994;2007;2099;2714;87
2592;2042;2692;2561;87
1994;2374;2099;2588;5
2322;2002;2326;2105;98
2094;2814;2174;2920;32
2309;2472;2361;2564;30
2592;2002;2692;2119;45
2159;2002;2610;2105;6
2236;2814;2602;2920;86
2592;2707;2692;2830;53
2442;2472;2488;2564;60
1994;2810;2099;2819;76
1994;2124;2099;2208;58
2154;2814;2454;2920;52
2406;2002;2558;2105;4
2166;2472;2301;2564;72
2592;2436;2692;2573;34
2337;2472;2633;2564;14
2592;2339;2692;2459;62
1994;2144;2099;2575;81
2594;2002;2616;2105;35
2444;2814;2459;2920;70
2111;2002;2130;2105;89
2311;2472;2488;2564;60
2124;2814;2206;2920;93
1994;2638;2099;2750;10
2592;2437;2692;2762;51
1994;2300;2099;2870;90
2016;2002;2594;2105;61
2300;2814;2386;2920;78
2592;2121;2692;2502;45
2509;2472;2534;2564;19
2469;2472;2603;2564;86
2600;2002;2669;2105;97
2592;2510;2692;2598;6
2200;2814;2403;2920;19
1994;2012;2099;2680;37
1994;2257;2099;2298;36
2077;2472;2430;2564;34
2321;2814;2481;2920;30
2592;2006;2692;2288;88
2364;2002;2559;2105;95
2376;2472;2581;2564;29
1994;2341;2099;2397;34
2236;2002;2406;2105;10
2499;2814;2645;2920;22
2592;2583;2692;2589;81
2023;2814;2325;2920;54
2128;2002;2624;2105;98
2022;2472;2152;2564;44
2592;2048;2692;2550;17
1994;2479;2099;2834;84
2592;2068;2692;2771;6
2177;2814;2518;2920;60
2605;2002;2666;2105;29
1994;2808;2099;2811;15
2396;2472;2570;2564;81
1994;2185;2099;2317;10
2337;2002;2512;2105;74
2306;2472;2388;2564;54
2592;2027;2692;2462;63
2345;2814;2533;2920;19
2096;2814;2541;2920;26
1994;2334;2099;2550;49
2463;2472;2609;2564;35
2592;2011;2692;2051;95
2064;2002;2424;2105;58
2592;2175;2692;2523;11
2216;2002;2603;2105;85
2390;2814;2587;2920;3
1994;2009;2099;2521;6
2093;2472;2451;2564;46
2020;2814;2343;2920;18
2321;2002;2499;2105;5
1994;2695;2099;2801;65
2592;2076;2692;2821;30
2109;2472;2461;2564;88
1994;2257;2099;2788;14
2347;2814;2551;2920;7
2165;2002;2374;2105;74
2592;2406;2692;2757;33
2231;2472;2643;2564;70
1994;2381;2099;2589;59
2370;2002;2454;2105;73
2592;2422;2692;2597;13
2242;2472;2377;2564;40
2015;2814;2236;2920;70
2182;2814;2219;2920;14
2592;2170;2692;2344;24
2057;2472;2190;2564;54
1994;2150;2099;2605;7
2055;2002;2360;2105;54
2367;2002;2682;2105;16
2268;2814;2284;2920;3
2592;2271;2692;2495;96
1994;2034;2099;2091;93
2482;2472;2653;2564;42
2210;2472;2439;2564;48
1994;2293;2099;2413;36
2359;2002;2499;2105;2
2592;2470;2692;2564;86
2501;2814;2654;2920;13
1994;2317;2099;2824;25
2592;2263;2692;2307;32
2288;2814;2435;2920;71
2252;2002;2678;2105;19
2404;2472;2408;2564;23
1994;2654;2099;2864;35
2592;2144;2692;2877;53
2021;2002;2281;2105;52
2073;2472;2352;2564;91
2240;2814;2643;2920;76
2592;2114;2692;2568;8
2327;2472;2598;2564;21
1994;2056;2099;2340;99
2395;2002;2405;2105;91
2096;2814;2384;2920;41
2170;2472;2253;2564;41
2049;2814;2324;2920;43
1994;2328;2099;2724;84
2047;2002;2362;2105;13
2592;2617;2692;2737;80
2189;2472;2564;2564;11
2592;2526;2692;2865;22
1994;2205;2099;2323;5
2477;2814;2641;2920;20
2276;2002;2638;2105;4
2592;2191;2692;2525;94
1994;2658;2099;2719;52
2479;2472;2486;2564;54
2043;2814;2198;2920;65
1996;2002;2657;2105;17
2196;2814;2298;2920;94
2180;2002;2192;2105;11
2592;2016;2692;2142;36
2023;2472;2041;2564;25
1994;2414;2099;2513;65
2592;2517;2692;2641;12
2061;2472;2421;2564;25
2065;2002;2656;2105;89
2032;2814;2453;2920;73
1994;2150;2099;2484;79
2470;2002;2653;2105;69
2024;2814;2293;2920;26
2354;2472;2404;2564;81
1994;2024;2099;2501;52
2592;2471;2692;2884;24
2592;2276;2692;2301;87
2075;2814;2663;2920;52
1994;2100;2099;2127;41
2171;2472;2439;2564;32
2370;2002;2457;2105;46
2031;2002;2343;2105;14
2164;2472;2497;2564;57
2592;2113;2692;2760;5
1994;2767;2099;2915;74
2074;2814;2595;2920;70
2092;2472;2277;2564;90
2592;2158;2692;2494;80
2005;2814;2584;2920;39
1994;2455;2099;2528;53
2210;2002;2647;2105;55
2592;2628;2692;2710;54
1994;2572;2099;2881;10
2642;2814;2664;2920;72
2016;2002;2285;2105;24
2108;2472;2461;2564;60
2574;2814;2594;2920;61
2092;2472;2561;2564;72
2592;2452;2692;2554;80
1994;2023;2099;2282;43
2156;2002;2354;2105;90
2592;2009;2692;2279;70
2435;2472;2478;2564;6
2357;2002;2663;2105;95
1994;2041;2099;2289;71
2031;2814;2612;2920;83
2036;2814;2294;2920;37
2592;2028;2692;2684;62
2464;2002;2584;2105;59
1994;2053;2099;2553;57
2020;2472;2509;2564;84
2426;2814;2583;2920;77
2082;2002;2574;2105;53
2594;2472;2672;2564;14
1994;2251;2099;2555;41
2592;2463;2692;2645;96
1994;2177;2099;2431;37
2592;2097;2692;2141;24
2262;2002;2481;2105;8
2033;2814;2239;2920;38
2295;2472;2327;2564;71
2592;2776;2692;2851;75
1994;2347;2099;2463;62
2180;2814;2307;2920;35
2545;2472;2551;2564;39
2452;2002;2473;2105;33
2192;2814;2643;2920;30
1994;2026;2099;2336;38
2265;2472;2428;2564;85
2098;2002;2219;2105;66
2592;2113;2692;2115;92
1994;2343;2099;2435;23
2592;2122;2692;2247;46
2621;2472;2648;2564;95
2579;2002;2580;2105;19
2156;2814;2283;2920;86
2500;2002;2554;2105;2
2043;2472;2562;2564;83
1994;2101;2099;2264;16
2315;2814;2405;2920;71
2592;2698;2692;2784;26
2592;2127;2692;2566;16
2193;2472;2681;2564;73
2477;2814;2664;2920;96
1994;2275;2099;2846;32
2228;2002;2231;2105;21
2117;2814;2225;2920;90
2214;2472;2433;2564;58
2541;2002;2577;2105;92
1994;2157;2099;2512;69
2592;2433;2692;2466;16
2592;2605;2692;2898;99
1994;2231;2099;2303;47
2071;2002;2256;2105;9
2143;2472;2197;2564;87
2325;2814;2435;2920;16
2420;2472;2516;2564;89
2592;2034;2692;2188;59
2146;2002;2566;2105;76
1994;2057;2099;2445;12
2382;2814;2630;2920;97
2266;2814;2356;2920;28
2592;2278;2692;2803;11
2452;2472;2610;2564;24
2010;2002;2032;2105;80
1994;2554;2099;2842;47
2592;2147;2692;2246;32
2323;2814;2561;2920;49
1994;2146;2099;2319;15
2025;2002;2576;2105;28
2619;2472;2649;2564;56
2508;2472;2545;2564;57
2024;2002;2317;2105;86
2158;2814;2631;2920;46
1994;2174;2099;2176;20
2592;2136;2692;2510;19
2185;2472;2424;2564;29
1994;2028;2099;2169;93
2306;2814;2517;2920;47
2066;2002;2520;2105;66
2592;2191;2692;2273;44
2180;2472;2671;2564;65
2582;2814;2606;2920;73
1994;2374;2099;2416;44
2592;2127;2692;2575;13
2379;2002;2512;2105;23
2413;2814;2520;2920;24
2003;2002;2662;2105;16
2592;2067;2692;2902;35
1994;2263;2099;2314;8
2425;2472;2513;2564;40
1994;2394;2099;2397;45
2138;2002;2394;2105;33
2592;2440;2692;2589;71
2082;2814;2417;2920;7
2027;2472;2201;2564;40
2015;2814;2567;2920;98
2592;2072;2692;2467;46
2306;2002;2493;2105;20
2126;2472;2553;2564;39
1994;2345;2099;2732;85
2288;2002;2520;2105;85
2592;2442;2692;2890;60
1994;2449;2099;2558;2
2096;2472;2329;2564;31
2030;2814;2129;2920;52
2057;2472;2585;2564;54
2592;2494;2692;2537;79
2152;2814;2242;2920;15
2410;2002;2652;2105;19
1994;2578;2099;2801;38
2109;2002;2598;2105;19
1994;2507;2099;2537;10
2592;2314;2692;2454;19
2428;2472;2456;2564;56
2065;2814;2645;2920;49
2199;2002;2551;2105;34
2592;2219;2692;2226;59
2155;2814;2325;2920;22
1994;2171;2099;2256;57
2591;2472;2656;2564;75
2592;2427;2692;2876;34
1994;2312;2099;2690;15
2018;2472;2229;2564;57
2169;2002;2431;2105;78
2340;2814;2552;2920;17
2277;2002;2365;2105;77
2031;2814;2085;2920;12
1994;2108;2099;2748;75
2592;2187;2692;2332;94
2105;2472;2474;2564;76
2373;2472;2383;2564;17
2183;2814;2662;2920;46
2592;2062;2692;2620;22
1994;2450;2099;2727;15
2152;2002;2526;2105;3
1994;2059;2099;2654;64
2529;2814;2617;2920;86
2592;2082;2692;2365;53
2072;2002;2163;2105;55
2494;2472;2558;2564;99
2363;2814;2583;2920;40
2592;2420;2692;2724;84
1994;2192;2099;2439;1
2250;2002;2556;2105;19
2417;2472;2606;2564;38
2280;2002;2383;2105;31
2592;2219;2692;2275;12
1994;2646;2099;2669;72
2451;2814;2606;2920;58
2216;2472;2388;2564;36
2249;2814;2547;2920;44
1994;2463;2099;2750;35
2592;2744;2692;2856;10
2299;2472;2642;2564;17
2136;2002;2437;2105;35
2141;2002;2355;2105;50
2395;2814;2499;2920;4
1994;2330;2099;2899;15
2049;2472;2136;2564;35
2592;2091;2692;2545;29
2234;2002;2522;2105;93
1994;2531;2099;2771;46
2395;2814;2465;2920;35
2264;2472;2266;2564;26
2592;2022;2692;2629;18
2592;2544;2692;2695;72
2146;2814;2401;2920;64
2122;2472;2609;2564;9
2400;2002;2482;2105;63
1994;2179;2099;2265;54
2108;2472;2677;2564;86
2490;2002;2648;2105;76
1994;2307;2099;2617;39
2276;2814;2383;2920;27
2592;2176;2692;2741;62
2266;2814;2378;2920;56
1994;2254;2099;2749;19
2152;2002;2545;2105;63
2592;2538;2692;2604;83
2125;2472;2219;2564;21
2592;2221;2692;2404;70
2103;2002;2573;2105;96
2158;2472;2481;2564;49
1994;2069;2099;2650;77
2066;2814;2412;2920;80
2065;2472;2099;2564;30
2177;2002;2382;2105;60
2648;2814;2653;2920;16
2592;2059;2692;2157;7
1994;2411;2099;2697;93
1994;2244;2099;2509;44
2086;2002;2096;2105;75
2227;2472;2512;2564;56
2060;2814;2582;2920;91
2592;2322;2692;2887;17
2592;2343;2692;2755;72
2438;2472;2457;2564;98
1994;2230;2099;2768;17
2171;2814;2218;2920;62
2537;2002;2555;2105;38
1994;2012;2099;2916;64
2052;2814;2083;2920;5
2444;2472;2557;2564;88
2592;2042;2692;2234;85
2579;2002;2613;2105;76
2592;2626;2692;2850;4
2115;2814;2268;2920;27
2250;2002;2404;2105;84
2348;2472;2456;2564;59
1994;2361;2099;2859;62
2240;2814;2641;2920;39
2592;2056;2692;2558;24
1994;2399;2099;2901;81
2062;2472;2266;2564;32
2305;2002;2346;2105;57
1994;2256;2099;2750;62
2592;2340;2692;2542;73
2229;2472;2634;2564;44
2217;2814;2465;2920;23
2349;2002;2376;2105;22
2536;2472;2561;2564;47
2044;2814;2675;2920;85
2592;2372;2692;2588;48
2156;2002;2623;2105;1
1994;2341;2099;2343;7
2473;2814;2640;2920;97
1994;2722;2099;2795;81
2592;2133;2692;2724;48
2092;2002;2108;2105;96
2190;2472;2523;2564;8
2592;2590;2692;2857;34
2332;2002;2474;2105;40
1994;2122;2099;2852;99
2017;2472;2363;2564;94
2070;2814;2077;2920;60
2356;2472;2595;2564;83
1994;2225;2099;2402;40
2592;2351;2692;2636;61
2294;2002;2349;2105;65
2274;2814;2542;2920;25
2369;2002;2588;2105;61
2062;2472;2491;2564;23
1994;2190;2099;2266;17
2592;2476;2692;2509;50
2015;2814;2468;2920;54
2082;2814;2397;2920;62
1994;2196;2099;2616;82
2394;2002;2561;2105;40
2242;2472;2306;2564;80
2592;2779;2692;2801;54
2583;2472;2664;2564;96
1994;2122;2099;2125;65
2592;2282;2692;2705;74
2463;2814;2486;2920;17
2065;2002;2417;2105;24
1994;2318;2099;2916;85
2613;2814;2662;2920;89
2592;2012;2692;2169;31
2261;2472;2335;2564;19
2013;2002;2495;2105;91
2065;2002;2382;2105;91
1994;2527;2099;2888;79
2272;2814;2632;2920;45
2592;2080;2692;2427;94
2003;2472;2067;2564;40
2592;2085;2692;2753;19
2564;2002;2603;2105;57
2018;2814;2511;2920;31
2554;2472;2563;2564;37
1994;2452;2099;2672;8
2232;2002;2444;2105;77
2325;2472;2656;2564;47
2361;2814;2487;2920;20
2592;2295;2692;2661;74
1994;2592;2099;2720;28
1994;2083;2099;2744;71
2026;2814;2561;2920;38
2075;2472;2219;2564;63
2021;2002;2421;2105;80
2592;2690;2692;2757;3
2029;2002;2106;2105;34
1994;2252;2099;2793;83
2592;2461;2692;2908;4
2192;2814;2530;2920;83
2288;2472;2636;2564;82
2432;2472;2637;2564;85
2323;2002;2570;2105;80
1994;2249;2099;2517;18
2592;2513;2692;2729;29
2187;2814;2401;2920;54
2009;2002;2649;2105;53
2320;2472;2365;2564;97
2592;2293;2692;2719;36
2344;2814;2373;2920;75
1994;2536;2099;2822;39
2592;2848;2692;2869;51
2058;2472;2665;2564;50
2140;2814;2647;2920;34
2565;2002;2614;2105;74
1994;2098;2099;2106;83
1994;2323;2099;2384;34
2137;2472;2246;2564;61
2335;2002;2653;2105;3
2090;2814;2654;2920;72
2592;2502;2692;2622;53
2018;2472;2131;2564;74
2592;2364;2692;2431;78
2254;2002;2489;2105;80
2059;2814;2595;2920;88
1994;2578;2099;2605;66
2592;2692;2692;2794;19
2116;2814;2181;2920;1
2092;2472;2390;2564;30
1994;2175;2099;2521;82
2304;2002;2592;2105;86
2345;2002;2667;2105;32
1994;2043;2099;2286;87
2211;2472;2412;2564;16
2161;2814;2418;2920;98
2592;2338;2692;2824;12
1994;2303;2099;2609;89
2592;2144;2692;2365;27
2019;2814;2249;2920;48
2050;2472;2198;2564;75
2075;2002;2629;2105;29
2592;2484;2692;2695;4
2456;2002;2519;2105;58
1994;2673;2099;2715;91
2273;2814;2312;2920;11
2253;2472;2271;2564;29
2142;2002;2470;2105;28
2168;2814;2206;2920;26
2329;2472;2448;2564;30
2592;2515;2692;2804;13
1994;2233;2099;2434;77
2183;2472;2530;2564;13
1994;2823;2099;2866;36
2054;2814;2309;2920;99
2592;2523;2692;2762;73
2252;2002;2257;2105;33
2431;2814;2538;2920;25
2044;2472;2579;2564;90
2592;2326;2692;2895;82
2407;2002;2593;2105;59
1994;2474;2099;2895;15
2592;2442;2692;2660;82
2081;2002;2297;2105;9
2228;2472;2622;2564;60
2147;2814;2507;2920;56
1994;2540;2099;2574;85
1994;2529;2099;2628;94
2057;2472;2363;2564;71
2592;2111;2692;2386;56
2463;2814;2510;2920;60
2062;2002;2639;2105;57
2465;2472;2580;2564;29
2197;2814;2383;2920;23
2130;2002;2133;2105;78
2592;2096;2692;2104;80
1994;2385;2099;2916;41
2155;2814;2327;2920;56
2642;2472;2662;2564;34
1994;2365;2099;2669;50
2010;2002;2131;2105;31
2592;2064;2692;2369;79
2403;2814;2609;2920;80
2017;2002;2206;2105;80
1994;2009;2099;2190;2
2520;2472;2663;2564;15
2592;2224;2692;2529;94
1994;2278;2099;2575;89
2345;2472;2455;2564;97
2592;2019;2692;2806;69
2535;2002;2628;2105;33
2082;2814;2233;2920;54
2053;2814;2659;2920;96
2050;2472;2364;2564;95
2010;2002;2296;2105;27
2592;2348;2692;2560;68
1994;2530;2099;2776;97
2301;2002;2344;2105;63
2592;2427;2692;2584;36
2318;2814;2363;2920;54
2075;2472;2450;2564;75
1994;2009;2099;2030;2
1994;2267;2099;2331;8
2553;2472;2637;2564;15
2405;2002;2665;2105;74
2592;2340;2692;2782;92
2148;2814;2396;2920;10
2286;2472;2342;2564;46
2058;2002;2542;2105;28
2592;2063;2692;2323;37
1994;2306;2099;2731;72
2125;2814;2447;2920;72
2592;2643;2692;2867;86
1994;2174;2099;2676;64
2167;2002;2580;2105;4
2436;2814;2635;2920;78
2587;2472;2609;2564;31
2043;2002;2147;2105;17
2592;2034;2692;2224;51
2148;2472;2597;2564;95
1994;2017;2099;2200;4
2442;2814;2644;2920;57
1994;2387;2099;2487;2
2035;2472;2394;2564;82
2154;2814;2616;2920;69
2267;2002;2564;2105;64
2592;2019;2692;2876;76
2091;2002;2303;2105;36
2592;2296;2692;2570;39
2123;2472;2624;2564;30
2219;2814;2667;2920;8
1994;2133;2099;2641;17
2569;2814;2585;2920;28
2243;2472;2574;2564;11
1994;2064;2099;2277;88
2592;2167;2692;2316;24
2066;2002;2290;2105;23
2116;2002;2307;2105;44
1994;2642;2099;2667;47
2196;2472;2528;2564;5
2592;2627;2692;2646;92
2183;2814;2673;2920;68
2132;2472;2162;2564;2
2349;2814;2351;2920;73
2502;2002;2608;2105;96
1994;2129;2099;2851;73
2592;2251;2692;2764;69
1994;2300;2099;2670;45
2074;2002;2326;2105;1
2426;2814;2612;2920;64
2361;2472;2686;2564;48
2592;2585;2692;2788;66
2284;2002;2642;2105;28
2183;2814;2309;2920;16
2592;2003;2692;2573;55
2502;2472;2544;2564;61
1994;2331;2099;2344;78
1994;2456;2099;2744;72
2198;2814;2279;2920;93
2043;2002;2248;2105;96
2109;2472;2598;2564;50
2592;2495;2692;2689;5
2032;2472;2232;2564;3
2592;2662;2692;2687;7
1994;2163;2099;2656;35
2102;2002;2451;2105;37
2046;2814;2402;2920;52
2112;2002;2386;2105;31
2410;2472;2469;2564;33
2064;2814;2398;2920;61
1994;2024;2099;2596;42
2592;2187;2692;2835;42
1994;2060;2099;2833;10
2358;2002;2444;2105;32
2393;2814;2676;2920;12
2592;2259;2692;2664;79
2416;2472;2524;2564;99
